time,Symbol,rv10,medrv,nobs,open_to_close,rsv_ss,open_time,rsv,rk_twoscale,rv5_ss,rk_th2,open_price,close_price,rv10_ss,rk_parzen,bv_ss,bv,close_time,rv5
21/12/2015,.SPX,6.07E-05,2.16E-05,22594,0.005367928,2.59E-05,83001,2.59E-05,5.63E-05,7.87E-05,5.17E-05,2010.27,2021.09,6.07E-05,7.34E-05,5.40E-05,5.40E-05,150001,7.87E-05
22/12/2015,.SPX,3.20E-05,1.66E-05,22934,0.007857735,1.46E-05,83001,1.46E-05,3.68E-05,4.10E-05,3.54E-05,2023.15,2039.11,3.20E-05,3.21E-05,3.50E-05,3.50E-05,150000,4.10E-05
23/12/2015,.SPX,3.48E-05,1.12E-05,22996,0.010753839,4.43E-06,83001,4.43E-06,2.29E-05,3.41E-05,2.17E-05,2042.2,2064.28,3.48E-05,2.99E-05,1.40E-05,1.40E-05,150000,3.41E-05
24/12/2015,.SPX,1.13E-05,3.31E-06,13335,-0.001236505,5.21E-06,83002,5.21E-06,6.94E-06,7.85E-06,6.72E-06,2063.54,2060.99,1.13E-05,1.13E-05,7.62E-06,7.62E-06,125429,7.85E-06
28/12/2015,.SPX,2.70E-05,1.08E-05,22670,-0.000568738,1.93E-05,83001,1.93E-05,1.93E-05,2.97E-05,1.81E-05,2057.77,2056.6,2.70E-05,2.45E-05,2.01E-05,2.01E-05,150000,2.97E-05
29/12/2015,.SPX,4.92E-05,5.55E-06,22826,0.00850999,4.34E-06,83001,4.34E-06,1.58E-05,4.03E-05,1.47E-05,2060.54,2078.15,4.92E-05,3.81E-05,1.49E-05,1.49E-05,150001,4.03E-05
30/12/2015,.SPX,2.05E-05,6.21E-06,22926,-0.006601242,1.45E-05,83002,1.45E-05,1.48E-05,1.91E-05,1.40E-05,2076.905,2063.24,2.05E-05,1.88E-05,1.32E-05,1.32E-05,150001,1.91E-05
31/12/2015,.SPX,5.04E-05,1.60E-05,22976,-0.008254925,3.54E-05,83001,3.54E-05,2.73E-05,4.82E-05,2.51E-05,2060.59,2043.65,5.04E-05,5.46E-05,2.73E-05,2.73E-05,150000,4.82E-05
04/01/2016,.SPX,0.000326362,3.82E-05,22624,-0.012450854,0.000309633,83001,0.000309633,0.000133505,0.000347597,0.000125432,2038.2,2012.98,0.000326362,0.000343292,8.87E-05,8.87E-05,150000,0.000347597
05/01/2016,.SPX,5.80E-05,4.18E-05,22810,0.001563,2.65E-05,83001,2.65E-05,5.41E-05,6.26E-05,5.29E-05,2013.78,2016.93,5.80E-05,7.11E-05,6.33E-05,6.33E-05,150001,6.26E-05
06/01/2016,.SPX,0.00017375,3.23E-05,22814,-0.01054147,0.000167009,83001,0.000167009,9.45E-05,0.000198655,8.92E-05,2011.71,1990.615,0.00017375,0.000166985,9.38E-05,9.38E-05,150000,0.000198655
07/01/2016,.SPX,0.000283338,0.000108591,22647,-0.021469743,0.000307439,83001,0.000307439,0.000172844,0.000391137,0.000158284,1985.32,1943.15,0.000283338,0.000223609,0.000242448,0.000242448,150000,0.000391137
08/01/2016,.SPX,0.000143069,8.00E-05,22757,-0.012529542,8.48E-05,83002,8.48E-05,9.99E-05,0.000176278,0.000100591,1945.97,1921.74,0.000143069,0.000127439,0.000152211,0.000152211,150001,0.000176278
11/01/2016,.SPX,0.000144482,9.82E-05,22968,-0.001402765,7.28E-05,83001,7.28E-05,0.000116087,0.000162105,0.000111817,1926.12,1923.42,0.000144482,0.000201371,0.000169282,0.000169282,150001,0.000162105
12/01/2016,.SPX,0.000222907,0.000123404,22206,0.005694838,6.09E-05,83001,6.09E-05,0.000106083,0.000178491,0.000103628,1927.83,1938.84,0.000222907,0.000182076,0.000149477,0.000149477,150001,0.000178491
13/01/2016,.SPX,0.000188456,7.81E-05,23135,-0.026138249,0.000138968,83002,0.000138968,0.00014062,0.0002054,0.000135864,1940.34,1890.28,0.000188456,0.000146178,0.00017659,0.00017659,150001,0.0002054
14/01/2016,.SPX,0.000191666,8.91E-05,22301,0.015541922,6.76E-05,83001,6.76E-05,0.000153362,0.000162903,0.000149854,1891.68,1921.31,0.000191666,0.00026121,0.000180208,0.000180208,150001,0.000162903
15/01/2016,.SPX,0.000538216,0.000136287,22744,-0.019269556,0.0004283,83001,0.0004283,0.00025616,0.00050904,0.000243437,1916.68,1880.1,0.000538216,0.000433428,0.000190195,0.000190195,150001,0.00050904
19/01/2016,.SPX,0.000225823,9.83E-05,22749,-0.003883294,9.64E-05,83001,9.64E-05,0.000145611,0.000199951,0.000140554,1888.66,1881.34,0.000225823,0.00016556,0.000149419,0.000149419,150001,0.000199951
20/01/2016,.SPX,0.000585446,0.00030742,22714,-0.008940916,0.000259212,83001,0.000259212,0.000279815,0.000436934,0.000269441,1876.18,1859.48,0.000585446,0.000555076,0.000410676,0.000410676,150001,0.000436934
21/01/2016,.SPX,0.000291371,0.000202277,23050,0.003892578,0.000132778,83001,0.000132778,0.000231038,0.000297231,0.000217941,1861.46,1868.72,0.000291371,0.000238975,0.000301364,0.000301364,150001,0.000297231
22/01/2016,.SPX,0.0001658,6.14E-05,22695,0.015549092,2.48E-05,83001,2.48E-05,9.93E-05,0.000182307,9.77E-05,1877.4,1906.82,0.0001658,0.000147954,8.10E-05,8.10E-05,150000,0.000182307
25/01/2016,.SPX,6.41E-05,3.78E-05,22840,-0.015276511,4.96E-05,83001,4.96E-05,7.31E-05,7.11E-05,7.34E-05,1906.28,1877.38,6.41E-05,7.52E-05,5.68E-05,5.68E-05,150001,7.11E-05
26/01/2016,.SPX,9.19E-05,4.24E-05,22955,0.013124131,3.67E-05,83001,3.67E-05,7.15E-05,0.000128348,6.88E-05,1878.79,1903.61,9.19E-05,8.30E-05,9.67E-05,9.67E-05,150001,0.000128348
27/01/2016,.SPX,0.000203345,5.97E-05,22639,-0.010249347,0.000144212,83002,0.000144212,0.000159406,0.000201177,0.000158742,1902.52,1883.12,0.000203345,0.000205816,0.00011336,0.00011336,150001,0.000201177
28/01/2016,.SPX,0.000187041,0.000132031,22353,0.004150042,9.50E-05,83002,9.50E-05,0.000154737,0.00025759,0.000154927,1885.22,1893.06,0.000187041,0.000203185,0.000222647,0.000222647,150001,0.00025759
29/01/2016,.SPX,0.000106399,2.54E-05,22622,0.023094509,1.49E-05,83001,1.49E-05,5.26E-05,7.44E-05,5.21E-05,1894,1938.25,0.000106399,9.87E-05,6.26E-05,6.26E-05,150001,7.44E-05
01/02/2016,.SPX,7.70E-05,4.09E-05,22638,0.000985606,7.24E-05,83002,7.24E-05,6.77E-05,0.000122926,6.43E-05,1936.94,1938.85,7.70E-05,7.95E-05,0.000103656,0.000103656,150001,0.000122926
02/02/2016,.SPX,0.00017411,4.43E-05,21855,-0.016804841,9.74E-05,83001,9.74E-05,7.69E-05,0.000120066,7.55E-05,1935.26,1903.01,0.00017411,0.000151352,8.77E-05,8.77E-05,150001,0.000120066
03/02/2016,.SPX,0.000314634,0.000215511,22589,0.002885083,0.000121525,83001,0.000121525,0.000193345,0.000275962,0.000187627,1907.07,1912.58,0.000314634,0.000320442,0.000285925,0.000285925,150001,0.000275962
04/02/2016,.SPX,0.000158278,0.000102237,22946,0.001938831,8.06E-05,83001,8.06E-05,0.000152846,0.0001841,0.000150103,1911.67,1915.38,0.000158278,0.000146462,0.000219385,0.000219385,150001,0.0001841
05/02/2016,.SPX,0.000125376,8.59E-05,22866,-0.017485378,9.44E-05,83001,9.44E-05,0.000115813,0.000142048,0.000110655,1913.07,1879.91,0.000125376,0.000109628,0.000127697,0.000127697,150000,0.000142048
08/02/2016,.SPX,0.000333252,6.06E-05,22858,-0.010534406,0.000192162,83001,0.000192162,0.000163454,0.000293488,0.000159994,1873.25,1853.62,0.000333252,0.000248282,0.000209922,0.000209922,150001,0.000293488
09/02/2016,.SPX,0.000266278,0.000249058,22704,0.002194014,0.00014539,83001,0.00014539,0.000203769,0.000297181,0.000194291,1848.46,1852.52,0.000266278,0.000207678,0.000316359,0.000316359,150001,0.000297181
10/02/2016,.SPX,0.000130801,8.38E-05,22728,-0.002922796,7.92E-05,83001,7.92E-05,0.000136743,0.000165026,0.000136359,1857.1,1851.68,0.000130801,0.000128541,0.00015824,0.00015824,150001,0.000165026
11/02/2016,.SPX,0.000336538,7.09E-05,22430,-0.00999018,0.000197936,83001,0.000197936,0.000235533,0.000305049,0.000229002,1847,1828.64,0.000336538,0.000312952,0.000206802,0.000206802,150001,0.000305049
12/02/2016,.SPX,9.27E-05,2.93E-05,22502,0.016772483,2.01E-05,83001,2.01E-05,7.96E-05,9.70E-05,7.58E-05,1833.4,1864.41,9.27E-05,9.33E-05,4.83E-05,4.83E-05,150000,9.70E-05
16/02/2016,.SPX,8.50E-05,2.51E-05,22142,0.012552866,2.10E-05,83002,2.10E-05,6.16E-05,9.25E-05,5.89E-05,1871.44,1895.08,8.50E-05,8.93E-05,5.37E-05,5.37E-05,150000,9.25E-05
17/02/2016,.SPX,8.88E-05,1.93E-05,22944,0.01450354,1.22E-05,83001,1.22E-05,3.70E-05,7.35E-05,3.59E-05,1898.8,1926.54,8.88E-05,6.80E-05,3.95E-05,3.95E-05,150001,7.35E-05
18/02/2016,.SPX,4.80E-05,3.21E-05,22531,-0.005180523,2.48E-05,83001,2.48E-05,4.10E-05,4.35E-05,4.25E-05,1927.57,1917.61,4.80E-05,3.41E-05,4.86E-05,4.86E-05,150001,4.35E-05
19/02/2016,.SPX,7.95E-05,2.48E-05,22557,0.000933909,4.08E-05,83002,4.08E-05,4.42E-05,7.01E-05,4.32E-05,1915.78,1917.57,7.95E-05,5.89E-05,6.43E-05,6.43E-05,150002,7.01E-05
22/02/2016,.SPX,9.28E-05,6.62E-06,22403,0.010745206,8.44E-06,83001,8.44E-06,3.03E-05,6.74E-05,2.94E-05,1924.44,1945.23,9.28E-05,8.18E-05,4.38E-05,4.38E-05,150001,6.74E-05
23/02/2016,.SPX,5.58E-05,2.12E-05,22658,-0.0109276,3.30E-05,83001,3.30E-05,3.26E-05,4.97E-05,3.22E-05,1942.38,1921.27,5.58E-05,5.24E-05,3.65E-05,3.65E-05,150001,4.97E-05
24/02/2016,.SPX,0.000181702,4.30E-05,22553,0.006243636,0.000121092,83001,0.000121092,8.11E-05,0.000186458,7.66E-05,1917.56,1929.57,0.000181702,0.000180168,7.77E-05,7.77E-05,150001,0.000186458
25/02/2016,.SPX,4.29E-05,3.42E-05,22732,0.01023796,2.77E-05,83001,2.77E-05,3.82E-05,6.79E-05,3.67E-05,1931.87,1951.75,4.29E-05,4.86E-05,7.32E-05,7.32E-05,150001,6.79E-05
26/02/2016,.SPX,6.60E-05,1.90E-05,22507,-0.003617882,2.76E-05,83001,2.76E-05,4.03E-05,5.54E-05,3.83E-05,1954.95,1947.89,6.60E-05,4.65E-05,4.37E-05,4.37E-05,150001,5.54E-05
29/02/2016,.SPX,4.92E-05,2.10E-05,22525,-0.00789393,2.93E-05,83001,2.93E-05,4.49E-05,4.79E-05,4.47E-05,1947.13,1931.82,4.92E-05,4.84E-05,5.10E-05,5.10E-05,150001,4.79E-05
01/03/2016,.SPX,6.11E-05,2.17E-05,22808,0.020884219,1.06E-05,83001,1.06E-05,4.56E-05,6.45E-05,4.33E-05,1937.09,1977.97,6.11E-05,6.41E-05,4.62E-05,4.62E-05,150001,6.45E-05
02/03/2016,.SPX,4.02E-05,2.06E-05,22831,0.004819895,2.15E-05,83001,2.15E-05,3.68E-05,4.26E-05,3.62E-05,1976.6,1986.15,4.02E-05,4.95E-05,3.94E-05,3.94E-05,150001,4.26E-05
03/03/2016,.SPX,2.55E-05,1.69E-05,22591,0.003900522,1.49E-05,83001,1.49E-05,2.63E-05,2.81E-05,2.43E-05,1985.6,1993.36,2.55E-05,2.85E-05,2.79E-05,2.79E-05,150001,2.81E-05
04/03/2016,.SPX,3.48E-05,3.09E-05,22476,0.002804475,1.77E-05,83001,1.77E-05,3.37E-05,4.07E-05,3.28E-05,1994.01,1999.61,3.48E-05,5.35E-05,4.65E-05,4.65E-05,150001,4.07E-05
07/03/2016,.SPX,4.89E-05,3.10E-05,22424,0.002731586,2.66E-05,83001,2.66E-05,3.83E-05,5.03E-05,3.66E-05,1996.11,2001.57,4.89E-05,4.46E-05,4.72E-05,4.72E-05,150001,5.03E-05
08/03/2016,.SPX,5.71E-05,3.18E-05,22761,-0.008771986,4.97E-05,83001,4.97E-05,5.04E-05,7.15E-05,4.89E-05,1996.88,1979.44,5.71E-05,5.18E-05,4.55E-05,4.55E-05,150001,7.15E-05
09/03/2016,.SPX,4.72E-05,2.03E-05,23008,0.003788036,2.93E-05,83001,2.93E-05,4.64E-05,5.71E-05,4.47E-05,1981.44,1988.96,4.72E-05,4.02E-05,4.08E-05,4.08E-05,150001,5.71E-05
10/03/2016,.SPX,0.000102876,6.37E-05,22684,-0.000663213,5.77E-05,83001,5.77E-05,8.46E-05,0.000110859,8.20E-05,1990.97,1989.65,0.000102876,0.00011373,0.000100341,0.000100341,150000,0.000110859
11/03/2016,.SPX,7.33E-05,7.04E-06,23070,0.013243117,4.85E-06,83002,4.85E-06,2.37E-05,6.09E-05,2.30E-05,1995.32,2021.92,7.33E-05,5.38E-05,2.05E-05,2.05E-05,150001,6.09E-05
14/03/2016,.SPX,2.20E-05,1.17E-05,22636,9.41E-05,1.11E-05,83001,1.11E-05,1.80E-05,1.95E-05,1.72E-05,2019.27,2019.46,2.20E-05,1.67E-05,2.11E-05,2.11E-05,150001,1.95E-05
15/03/2016,.SPX,3.77E-05,1.07E-05,22715,0.000282801,2.07E-05,83001,2.07E-05,1.80E-05,3.28E-05,1.73E-05,2015.27,2015.84,3.77E-05,2.97E-05,1.55E-05,1.55E-05,150001,3.28E-05
16/03/2016,.SPX,7.17E-05,8.87E-06,22513,0.006615807,2.17E-05,83001,2.17E-05,4.65E-05,7.38E-05,4.45E-05,2014.24,2027.61,7.17E-05,4.38E-05,5.42E-05,5.42E-05,150001,7.38E-05
17/03/2016,.SPX,2.55E-05,1.14E-05,22835,0.0068671,9.57E-06,83002,9.57E-06,1.85E-05,2.33E-05,1.79E-05,2026.635,2040.6,2.55E-05,2.81E-05,2.46E-05,2.46E-05,150001,2.33E-05
18/03/2016,.SPX,2.95E-05,1.01E-05,22751,0.003901919,9.55E-06,83001,9.55E-06,1.85E-05,2.60E-05,1.77E-05,2041.16,2049.14,2.95E-05,2.07E-05,2.52E-05,2.52E-05,150001,2.60E-05
21/03/2016,.SPX,1.59E-05,8.88E-06,22848,0.001761247,7.68E-06,83001,7.68E-06,1.64E-05,1.75E-05,1.59E-05,2047.88,2051.49,1.59E-05,1.62E-05,1.52E-05,1.52E-05,150000,1.75E-05
22/03/2016,.SPX,3.14E-05,8.60E-06,22763,0.000683147,1.52E-05,83002,1.52E-05,1.92E-05,2.67E-05,1.86E-05,2048.64,2050.04,3.14E-05,2.43E-05,2.00E-05,2.00E-05,150001,2.67E-05
23/03/2016,.SPX,2.55E-05,1.05E-05,22883,-0.005791555,1.36E-05,83001,1.36E-05,2.57E-05,2.19E-05,2.45E-05,2048.55,2036.72,2.55E-05,2.16E-05,2.05E-05,2.05E-05,150001,2.19E-05
24/03/2016,.SPX,3.44E-05,8.21E-06,22921,0.001720553,2.61E-05,83001,2.61E-05,2.12E-05,3.59E-05,1.96E-05,2032.48,2035.98,3.44E-05,2.94E-05,1.87E-05,1.87E-05,150000,3.59E-05
28/03/2016,.SPX,1.49E-05,5.49E-06,23115,-0.000407367,7.78E-06,93001,7.78E-06,1.73E-05,1.57E-05,1.70E-05,2037.89,2037.06,1.49E-05,1.79E-05,1.32E-05,1.32E-05,160001,1.57E-05
29/03/2016,.SPX,4.26E-05,5.54E-06,22987,0.009513731,8.96E-06,93001,8.96E-06,2.15E-05,3.10E-05,2.04E-05,2035.75,2055.21,4.26E-05,4.29E-05,2.24E-05,2.24E-05,160000,3.10E-05
30/03/2016,.SPX,4.13E-05,9.86E-06,22808,0.002794558,8.44E-06,93002,8.44E-06,1.83E-05,3.05E-05,1.76E-05,2058.27,2064.03,4.13E-05,3.76E-05,2.38E-05,2.38E-05,160001,3.05E-05
31/03/2016,.SPX,1.09E-05,8.35E-06,23102,-0.001959501,8.21E-06,93001,8.21E-06,1.33E-05,1.39E-05,1.33E-05,2063.77,2059.73,1.09E-05,9.64E-06,1.32E-05,1.32E-05,160001,1.39E-05
01/04/2016,.SPX,5.59E-05,1.18E-05,22670,0.00787991,2.95E-05,93002,2.95E-05,2.55E-05,5.15E-05,2.44E-05,2056.62,2072.89,5.59E-05,5.80E-05,2.82E-05,2.82E-05,160001,5.15E-05
04/04/2016,.SPX,1.58E-05,8.00E-06,22769,-0.003474113,1.20E-05,93001,1.20E-05,1.38E-05,1.80E-05,1.34E-05,2073.19,2066,1.58E-05,1.98E-05,1.43E-05,1.43E-05,160000,1.80E-05
05/04/2016,.SPX,7.22E-05,1.60E-05,22676,-0.008369472,4.89E-05,93001,4.89E-05,3.31E-05,6.34E-05,3.15E-05,2062.5,2045.31,7.22E-05,6.91E-05,3.22E-05,3.22E-05,160000,6.34E-05
06/04/2016,.SPX,3.01E-05,1.46E-05,22702,0.010325088,9.32E-06,93002,9.32E-06,2.73E-05,3.07E-05,2.61E-05,2045.56,2066.79,3.01E-05,3.89E-05,3.07E-05,3.07E-05,160001,3.07E-05
07/04/2016,.SPX,5.86E-05,3.00E-05,22384,-0.010206979,4.48E-05,93001,4.48E-05,3.34E-05,5.98E-05,3.09E-05,2063.01,2042.06,5.86E-05,5.17E-05,4.48E-05,4.48E-05,160000,5.98E-05
08/04/2016,.SPX,5.00E-05,1.77E-05,22441,0.001006562,1.76E-05,93001,1.76E-05,2.97E-05,4.64E-05,2.82E-05,2045.54,2047.6,5.00E-05,4.66E-05,2.66E-05,2.66E-05,160001,4.64E-05
11/04/2016,.SPX,4.77E-05,1.45E-05,22592,-0.003968395,1.97E-05,93001,1.97E-05,3.42E-05,3.77E-05,3.24E-05,2050.23,2042.11,4.77E-05,4.54E-05,2.87E-05,2.87E-05,160000,3.77E-05
12/04/2016,.SPX,3.40E-05,1.36E-05,22478,0.008798011,1.10E-05,93002,1.10E-05,3.32E-05,3.77E-05,3.17E-05,2043.72,2061.78,3.40E-05,4.29E-05,2.93E-05,2.93E-05,160001,3.77E-05
13/04/2016,.SPX,3.64E-05,1.13E-05,22494,0.007969437,8.29E-06,93002,8.29E-06,1.98E-05,3.37E-05,1.94E-05,2065.92,2082.45,3.64E-05,2.60E-05,2.33E-05,2.33E-05,160001,3.37E-05
14/04/2016,.SPX,1.09E-05,8.59E-06,22655,-0.000172852,8.01E-06,93001,8.01E-06,1.14E-05,1.63E-05,1.14E-05,2082.89,2082.53,1.09E-05,9.57E-06,1.54E-05,1.54E-05,160001,1.63E-05
15/04/2016,.SPX,7.61E-06,2.51E-06,23105,-0.001272952,3.42E-06,93001,3.42E-06,8.00E-06,6.11E-06,8.11E-06,2083.1,2080.45,7.61E-06,6.85E-06,5.74E-06,5.74E-06,160000,6.11E-06
18/04/2016,.SPX,1.30E-05,3.69E-06,22871,0.007442782,7.95E-06,93002,7.95E-06,1.78E-05,2.09E-05,1.63E-05,2078.83,2094.36,1.30E-05,2.34E-05,1.49E-05,1.49E-05,160000,2.09E-05
19/04/2016,.SPX,2.26E-05,9.62E-06,22321,0.002258843,8.39E-06,93001,8.39E-06,1.69E-05,2.00E-05,1.65E-05,2096.05,2100.79,2.26E-05,2.11E-05,1.65E-05,1.65E-05,160001,2.00E-05
20/04/2016,.SPX,1.28E-05,9.36E-06,22747,0.000423413,8.37E-06,93001,8.37E-06,1.15E-05,1.54E-05,1.17E-05,2101.52,2102.41,1.28E-05,1.79E-05,1.52E-05,1.52E-05,160001,1.54E-05
21/04/2016,.SPX,1.57E-05,1.52E-05,23000,-0.004997984,1.32E-05,93001,1.32E-05,2.13E-05,2.39E-05,2.04E-05,2102.09,2091.61,1.57E-05,1.68E-05,2.58E-05,2.58E-05,160000,2.39E-05
22/04/2016,.SPX,1.99E-05,1.13E-05,23041,8.61E-05,1.09E-05,93001,1.09E-05,2.72E-05,2.23E-05,2.68E-05,2091.49,2091.67,1.99E-05,2.48E-05,2.06E-05,2.06E-05,160001,2.23E-05
25/04/2016,.SPX,2.07E-05,5.33E-06,23165,-0.00069423,1.04E-05,93001,1.04E-05,1.67E-05,2.17E-05,1.61E-05,2089.37,2087.92,2.07E-05,1.89E-05,1.38E-05,1.38E-05,160000,2.17E-05
26/04/2016,.SPX,1.88E-05,1.24E-05,22731,0.000784441,8.79E-06,93001,8.79E-06,1.62E-05,1.72E-05,1.56E-05,2089.84,2091.48,1.88E-05,1.98E-05,1.72E-05,1.72E-05,160001,1.72E-05
27/04/2016,.SPX,2.88E-05,7.29E-06,22429,0.001518683,1.03E-05,93002,1.03E-05,3.02E-05,3.06E-05,3.03E-05,2092.33,2095.51,2.88E-05,3.08E-05,2.07E-05,2.07E-05,160000,3.06E-05
28/04/2016,.SPX,3.60E-05,1.26E-05,22539,-0.007067235,2.46E-05,93002,2.46E-05,2.62E-05,3.65E-05,2.54E-05,2090.93,2076.205,3.60E-05,4.73E-05,3.69E-05,3.69E-05,160001,3.65E-05
29/04/2016,.SPX,5.60E-05,3.63E-05,22628,-0.003050279,2.57E-05,93002,2.57E-05,3.88E-05,5.23E-05,3.72E-05,2071.82,2065.51,5.60E-05,6.35E-05,5.61E-05,5.61E-05,160002,5.23E-05
02/05/2016,.SPX,2.37E-05,8.07E-06,23139,0.006860222,1.02E-05,93002,1.02E-05,2.54E-05,2.31E-05,2.49E-05,2067.17,2081.4,2.37E-05,1.69E-05,2.04E-05,2.04E-05,160001,2.31E-05
03/05/2016,.SPX,5.46E-05,1.92E-05,22340,-0.006656097,3.98E-05,93001,3.98E-05,3.48E-05,5.19E-05,3.37E-05,2077.18,2063.4,5.46E-05,5.24E-05,2.74E-05,2.74E-05,160001,5.19E-05
04/05/2016,.SPX,4.92E-05,1.78E-05,22347,-0.004441241,2.28E-05,93002,2.28E-05,3.44E-05,3.55E-05,3.36E-05,2060.3,2051.17,4.92E-05,4.62E-05,3.11E-05,3.11E-05,160001,3.55E-05
05/05/2016,.SPX,3.32E-05,1.38E-05,22644,-0.001194117,1.79E-05,93002,1.79E-05,2.66E-05,3.41E-05,2.62E-05,2052.95,2050.5,3.32E-05,2.80E-05,3.13E-05,3.13E-05,160001,3.41E-05
06/05/2016,.SPX,2.76E-05,2.31E-05,22717,0.004594439,2.09E-05,93001,2.09E-05,3.05E-05,4.30E-05,2.97E-05,2047.77,2057.2,2.76E-05,3.76E-05,4.58E-05,4.58E-05,160000,4.30E-05
09/05/2016,.SPX,2.08E-05,9.71E-06,22559,0.000651048,1.16E-05,93001,1.16E-05,1.95E-05,2.19E-05,1.91E-05,2057.55,2058.89,2.08E-05,2.30E-05,1.89E-05,1.89E-05,160000,2.19E-05
10/05/2016,.SPX,2.42E-05,3.14E-06,22795,0.010494379,2.16E-06,93001,2.16E-06,1.03E-05,2.06E-05,1.02E-05,2062.63,2084.39,2.42E-05,2.27E-05,1.29E-05,1.29E-05,160001,2.06E-05
11/05/2016,.SPX,2.22E-05,9.44E-06,22586,-0.009002185,1.61E-05,93002,1.61E-05,1.79E-05,2.24E-05,1.71E-05,2083.29,2064.62,2.22E-05,2.57E-05,1.42E-05,1.42E-05,160001,2.24E-05
12/05/2016,.SPX,4.15E-05,1.68E-05,22358,-0.001311831,2.34E-05,93001,2.34E-05,2.85E-05,4.74E-05,2.68E-05,2067.17,2064.46,4.15E-05,4.03E-05,3.75E-05,3.75E-05,160000,4.74E-05
13/05/2016,.SPX,3.28E-05,2.22E-05,22678,-0.007763391,2.18E-05,93002,2.18E-05,3.10E-05,3.36E-05,3.11E-05,2062.5,2046.55,3.28E-05,3.14E-05,3.12E-05,3.12E-05,160001,3.36E-05
16/05/2016,.SPX,1.90E-05,9.72E-06,22799,0.009763908,5.75E-06,93001,5.75E-06,1.50E-05,2.01E-05,1.48E-05,2046.53,2066.61,1.90E-05,2.52E-05,1.91E-05,1.91E-05,160001,2.01E-05
17/05/2016,.SPX,4.12E-05,1.90E-05,23083,-0.008808487,2.45E-05,93001,2.45E-05,2.79E-05,3.56E-05,2.72E-05,2065.04,2046.93,4.12E-05,4.42E-05,2.87E-05,2.87E-05,160000,3.56E-05
18/05/2016,.SPX,8.95E-05,2.95E-05,22778,0.001485899,5.65E-05,93001,5.65E-05,6.61E-05,9.16E-05,6.27E-05,2044.38,2047.42,8.95E-05,0.000112307,6.16E-05,6.16E-05,160001,9.16E-05
19/05/2016,.SPX,6.23E-05,3.33E-05,22664,-0.002091011,3.82E-05,93001,3.82E-05,4.14E-05,6.47E-05,3.97E-05,2044.21,2039.94,6.23E-05,6.09E-05,6.98E-05,6.98E-05,160001,6.47E-05
20/05/2016,.SPX,3.30E-05,8.67E-06,22344,0.005017072,7.06E-06,93002,7.06E-06,1.73E-05,2.62E-05,1.67E-05,2041.88,2052.15,3.30E-05,3.58E-05,1.62E-05,1.62E-05,160000,2.62E-05
23/05/2016,.SPX,1.17E-05,5.73E-06,22699,-0.001853361,6.51E-06,93001,6.51E-06,1.70E-05,1.12E-05,1.67E-05,2052.23,2048.43,1.17E-05,1.03E-05,1.02E-05,1.02E-05,160001,1.12E-05
24/05/2016,.SPX,3.74E-05,5.17E-06,22965,0.011296873,2.37E-06,93001,2.37E-06,1.45E-05,2.79E-05,1.40E-05,2052.65,2075.97,3.74E-05,3.66E-05,1.77E-05,1.77E-05,160001,2.79E-05
25/05/2016,.SPX,2.86E-05,4.91E-06,22771,0.005396848,4.84E-06,93001,4.84E-06,1.40E-05,2.24E-05,1.35E-05,2078.93,2090.18,2.86E-05,2.74E-05,1.59E-05,1.59E-05,160000,2.24E-05
26/05/2016,.SPX,9.67E-06,3.16E-06,22699,-0.000650481,6.45E-06,93002,6.45E-06,1.17E-05,1.17E-05,1.13E-05,2091.44,2090.08,9.67E-06,8.86E-06,1.20E-05,1.20E-05,160001,1.17E-05
27/05/2016,.SPX,9.81E-06,2.51E-06,22871,0.004130097,2.94E-06,93001,2.94E-06,8.00E-06,8.90E-06,7.91E-06,2090.06,2098.71,9.81E-06,8.25E-06,6.73E-06,6.73E-06,160001,8.90E-06
31/05/2016,.SPX,1.76E-05,7.87E-06,22658,-0.001634567,1.02E-05,93001,1.02E-05,1.34E-05,1.73E-05,1.28E-05,2100.13,2096.7,1.76E-05,2.24E-05,1.54E-05,1.54E-05,160001,1.73E-05
01/06/2016,.SPX,3.39E-05,1.08E-05,22792,0.002518388,1.95E-05,93002,1.95E-05,1.95E-05,2.96E-05,1.87E-05,2093.94,2099.22,3.39E-05,2.85E-05,1.61E-05,1.61E-05,160001,2.96E-05
02/06/2016,.SPX,1.98E-05,4.69E-06,22776,0.003426437,1.13E-05,93001,1.13E-05,1.46E-05,1.80E-05,1.41E-05,2097.71,2104.91,1.98E-05,1.51E-05,1.07E-05,1.07E-05,160001,1.80E-05
03/06/2016,.SPX,4.22E-05,1.41E-05,23146,-0.002379175,2.16E-05,93001,2.16E-05,2.08E-05,3.53E-05,2.00E-05,2104.07,2099.07,4.22E-05,4.18E-05,2.77E-05,2.77E-05,160001,3.53E-05
06/06/2016,.SPX,1.07E-05,4.88E-06,22697,0.004047338,5.77E-06,93002,5.77E-06,1.13E-05,1.55E-05,1.13E-05,2100.83,2109.35,1.07E-05,1.97E-05,1.55E-05,1.55E-05,160001,1.55E-05
07/06/2016,.SPX,7.12E-06,2.69E-06,22773,0.001060958,3.77E-06,93002,3.77E-06,6.38E-06,6.75E-06,6.10E-06,2110.18,2112.42,7.12E-06,8.19E-06,6.03E-06,6.03E-06,160000,6.75E-06
